User ID,Article ID,Action,Type,Timestamp
46,136,comment,Health,2024-03-10 09:48:00
11,37,share,Business and Finance,2024-03-19 04:03:00
81,209,comment,Politics,2024-03-10 02:22:00
71,199,view,Weather/Climate,2024-03-30 10:44:00
22,149,view,Technology,2024-03-09 06:53:00
95,39,view,Nature,2024-03-06 05:15:00
68,133,bookmark,Education,2024-03-18 06:39:00
81,145,view,Travel,2024-03-02 07:05:00
65,112,like,Entertainment,2024-03-07 14:26:00
2,185,share,Education,2024-03-09 08:13:00
51,112,bookmark,Education,2024-03-25 16:21:00
97,15,comment,Health,2024-03-22 11:00:00
83,128,comment,Technology,2024-03-15 00:01:00
83,16,like,Business and Finance,2024-03-24 22:31:00
58,217,share,Nature,2024-03-22 10:24:00
23,143,like,Nature,2024-03-16 00:57:00
16,139,share,Health,2024-03-24 07:38:00
16,5,comment,Weather/Climate,2024-03-28 19:40:00
29,85,like,Food,2024-03-10 18:56:00
72,106,comment,Education,2024-03-30 22:43:00
28,53,share,Food,2024-03-29 14:37:00
89,204,like,Travel,2024-03-17 00:39:00
58,54,like,Business and Finance,2024-03-09 01:32:00
59,68,bookmark,Education,2024-03-28 12:31:00
89,45,bookmark,Technology,2024-03-30 15:09:00
77,219,share,Weather/Climate,2024-03-20 01:48:00
14,125,share,Nature,2024-03-03 05:25:00
19,220,like,Food,2024-03-18 12:50:00
79,3,bookmark,Education,2024-03-08 12:13:00
79,189,share,Travel,2024-03-07 09:50:00
21,67,like,Education,2024-03-18 03:24:00
72,24,share,Education,2024-03-30 04:09:00
56,29,view,Entertainment,2024-03-05 16:40:00
45,54,bookmark,Technology,2024-03-06 02:22:00
92,147,share,Technology,2024-03-24 08:45:00
45,112,comment,Business and Finance,2024-03-01 05:12:00
16,188,like,Business and Finance,2024-03-28 18:10:00
88,66,like,Food,2024-03-28 02:51:00
76,69,bookmark,Sports,2024-03-15 15:49:00
78,37,bookmark,Entertainment,2024-03-01 06:04:00
30,82,like,Health,2024-03-03 02:45:00
96,25,share,Business and Finance,2024-03-26 09:58:00
83,218,bookmark,Travel,2024-03-25 15:18:00
5,108,bookmark,Technology,2024-03-15 11:42:00
29,77,like,Technology,2024-03-16 00:13:00
66,35,like,Travel,2024-03-15 10:18:00
50,86,share,Education,2024-03-11 02:45:00
50,57,like,Education,2024-03-04 11:46:00
88,64,view,Entertainment,2024-03-22 20:22:00
58,202,share,Business and Finance,2024-03-16 01:56:00
81,37,comment,Technology,2024-03-28 01:32:00
42,108,share,Technology,2024-03-28 00:49:00
91,170,view,Education,2024-03-29 05:20:00
67,7,comment,Education,2024-03-30 09:37:00
48,146,share,Health,2024-03-07 17:06:00
18,32,like,Education,2024-03-05 10:30:00
21,115,comment,Health,2024-03-03 14:18:00
39,7,bookmark,Education,2024-03-25 10:31:00
65,179,like,Politics,2024-03-30 20:50:00
7,17,share,Business and Finance,2024-03-28 04:50:00
23,31,like,Weather/Climate,2024-03-22 03:16:00
80,29,like,Business and Finance,2024-03-10 17:27:00
75,128,like,Sports,2024-03-20 13:33:00
35,204,bookmark,Technology,2024-03-26 13:05:00
41,161,like,Nature,2024-03-10 21:24:00
39,103,bookmark,Food,2024-03-13 02:09:00
22,218,share,Sports,2024-03-16 03:00:00
35,39,view,Entertainment,2024-03-13 16:34:00
33,30,bookmark,Sports,2024-03-21 06:49:00
43,3,like,Technology,2024-03-27 22:14:00
45,84,bookmark,Entertainment,2024-03-24 03:00:00
42,77,comment,Nature,2024-03-01 13:54:00
28,147,share,Technology,2024-03-01 14:08:00
49,65,like,Business and Finance,2024-03-15 08:49:00
11,170,comment,Nature,2024-03-10 01:01:00
69,151,comment,Business and Finance,2024-03-03 15:21:00
18,18,bookmark,Health,2024-03-15 02:16:00
4,171,comment,Education,2024-03-02 16:26:00
95,5,like,Education,2024-03-08 16:13:00
88,133,comment,Business and Finance,2024-03-04 04:42:00
30,147,comment,Technology,2024-03-07 10:12:00
31,198,bookmark,Nature,2024-03-02 12:51:00
76,15,like,Nature,2024-03-13 03:13:00
67,11,view,Travel,2024-03-23 11:33:00
94,51,share,Technology,2024-03-10 14:25:00
61,212,view,Health,2024-03-11 14:44:00
8,35,view,Business and Finance,2024-03-25 14:14:00
52,4,like,Travel,2024-03-19 08:22:00
74,9,like,Food,2024-03-29 14:03:00
88,219,comment,Entertainment,2024-03-04 13:56:00
65,83,share,Business and Finance,2024-03-22 07:40:00
18,69,bookmark,Entertainment,2024-03-02 04:42:00
41,136,like,Sports,2024-03-17 16:46:00
22,107,like,Travel,2024-03-02 20:25:00
95,94,comment,Health,2024-03-01 03:00:00
27,36,share,Food,2024-03-06 09:53:00
16,208,bookmark,Weather/Climate,2024-03-03 20:23:00
18,47,share,Politics,2024-03-14 17:10:00
11,174,share,Education,2024-03-28 10:44:00
18,196,comment,Food,2024-03-30 06:12:00
4,59,view,Sports,2024-03-11 01:32:00
74,132,like,Politics,2024-03-16 16:47:00
30,199,view,Health,2024-03-26 22:51:00
68,67,view,Nature,2024-03-18 08:12:00
72,153,view,Health,2024-03-13 20:55:00
81,184,comment,Entertainment,2024-03-13 13:18:00
99,188,bookmark,Nature,2024-03-20 11:43:00
5,164,share,Food,2024-03-11 06:54:00
62,4,view,Food,2024-03-26 04:30:00
91,72,bookmark,Business and Finance,2024-03-29 12:14:00
7,156,comment,Politics,2024-03-23 18:15:00
33,67,bookmark,Weather/Climate,2024-03-08 16:12:00
82,113,comment,Business and Finance,2024-03-25 17:06:00
38,72,share,Health,2024-03-08 09:12:00
28,11,like,Nature,2024-03-21 17:37:00
52,110,like,Technology,2024-03-24 08:21:00
79,192,share,Technology,2024-03-18 04:29:00
60,124,comment,Nature,2024-03-06 08:39:00
87,113,like,Food,2024-03-12 16:08:00
96,122,view,Nature,2024-03-21 01:25:00
9,6,comment,Health,2024-03-15 09:25:00
57,41,like,Weather/Climate,2024-03-05 06:33:00
30,215,like,Politics,2024-03-21 00:40:00
29,181,view,Travel,2024-03-14 14:11:00
96,172,share,Travel,2024-03-06 13:58:00
35,194,like,Travel,2024-03-11 02:02:00
59,135,view,Health,2024-03-10 00:01:00
82,29,bookmark,Health,2024-03-14 14:39:00
93,134,share,Food,2024-03-02 18:55:00
17,75,comment,Business and Finance,2024-03-27 09:15:00
73,136,share,Technology,2024-03-08 03:47:00
60,30,like,Travel,2024-03-26 08:36:00
8,101,like,Travel,2024-03-14 00:14:00
13,83,view,Nature,2024-03-14 14:37:00
33,48,like,Nature,2024-03-21 04:30:00
85,189,share,Entertainment,2024-03-12 20:54:00
76,64,view,Food,2024-03-10 04:55:00
94,124,bookmark,Sports,2024-03-25 16:42:00
41,195,bookmark,Food,2024-03-09 11:33:00
1,42,bookmark,Health,2024-03-09 13:51:00
85,30,view,Nature,2024-03-23 20:20:00
93,97,share,Weather/Climate,2024-03-03 12:17:00
78,50,view,Weather/Climate,2024-03-08 05:08:00
38,189,comment,Nature,2024-03-16 03:50:00
48,53,view,Nature,2024-03-24 14:43:00
62,26,like,Nature,2024-03-05 00:26:00
51,37,bookmark,Weather/Climate,2024-03-19 05:44:00
69,148,view,Business and Finance,2024-03-04 21:06:00
77,97,comment,Entertainment,2024-03-19 20:11:00
58,92,like,Politics,2024-03-11 11:20:00
5,155,share,Nature,2024-03-13 20:29:00
37,57,view,Sports,2024-03-22 14:00:00
81,57,bookmark,Health,2024-03-16 10:53:00
83,29,like,Sports,2024-03-23 18:27:00
38,174,view,Nature,2024-03-23 09:50:00
95,216,like,Politics,2024-03-08 08:45:00
36,211,like,Entertainment,2024-03-01 01:57:00
49,6,like,Sports,2024-03-23 19:24:00
1,194,comment,Travel,2024-03-12 00:41:00
50,86,view,Education,2024-03-04 17:37:00
58,35,like,Entertainment,2024-03-30 09:54:00
10,130,view,Business and Finance,2024-03-17 12:09:00
51,94,like,Travel,2024-03-30 21:20:00
98,15,bookmark,Business and Finance,2024-03-14 06:55:00
49,31,view,Health,2024-03-04 05:38:00
13,138,view,Politics,2024-03-04 04:05:00
71,183,bookmark,Sports,2024-03-26 04:56:00
37,28,view,Entertainment,2024-03-16 01:54:00
37,136,like,Nature,2024-03-02 07:46:00
31,205,comment,Food,2024-03-30 11:37:00
20,94,view,Health,2024-03-04 00:04:00
39,165,bookmark,Business and Finance,2024-03-01 06:04:00
45,167,comment,Sports,2024-03-01 11:24:00
36,93,view,Sports,2024-03-28 19:20:00
15,114,like,Business and Finance,2024-03-18 10:20:00
30,86,share,Food,2024-03-02 03:14:00
52,216,share,Technology,2024-03-11 04:16:00
61,166,comment,Nature,2024-03-04 22:05:00
82,149,bookmark,Politics,2024-03-25 04:51:00
68,14,view,Entertainment,2024-03-23 01:08:00
30,110,share,Entertainment,2024-03-07 08:10:00
28,169,share,Travel,2024-03-05 15:09:00
4,179,view,Travel,2024-03-07 20:28:00
34,55,view,Business and Finance,2024-03-12 19:20:00
52,127,bookmark,Weather/Climate,2024-03-24 10:40:00
28,194,view,Politics,2024-03-09 13:51:00
57,73,share,Weather/Climate,2024-03-27 19:36:00
22,59,view,Nature,2024-03-28 07:38:00
40,104,like,Food,2024-03-25 18:54:00
75,109,share,Business and Finance,2024-03-17 11:26:00
30,74,comment,Politics,2024-03-15 21:14:00
30,50,bookmark,Sports,2024-03-20 12:12:00
62,18,share,Food,2024-03-29 14:34:00
59,50,view,Politics,2024-03-12 10:16:00
25,90,bookmark,Health,2024-03-10 13:39:00
17,216,bookmark,Sports,2024-03-22 15:08:00
65,186,comment,Education,2024-03-26 13:29:00
99,116,like,Nature,2024-03-05 13:25:00
14,203,like,Health,2024-03-15 07:06:00
2,91,view,Travel,2024-03-05 08:25:00
3,14,like,Health,2024-03-14 15:32:00
67,32,bookmark,Food,2024-03-25 01:47:00
20,125,view,Education,2024-03-11 13:35:00
77,22,like,Politics,2024-03-04 10:50:00
31,98,view,Nature,2024-03-25 02:39:00
40,2,bookmark,Nature,2024-03-24 17:30:00
86,172,bookmark,Business and Finance,2024-03-21 14:36:00
78,184,share,Travel,2024-03-28 00:16:00
50,71,like,Weather/Climate,2024-03-07 03:31:00
27,35,like,Education,2024-03-20 02:07:00
13,47,comment,Education,2024-03-25 02:50:00
65,91,like,Sports,2024-03-30 05:36:00
2,146,view,Nature,2024-03-01 17:18:00
37,113,view,Food,2024-03-09 06:54:00
11,13,bookmark,Education,2024-03-17 00:34:00
33,53,view,Politics,2024-03-11 00:19:00
29,48,comment,Nature,2024-03-13 02:07:00
59,117,bookmark,Weather/Climate,2024-03-04 08:11:00
67,168,bookmark,Entertainment,2024-03-04 22:16:00
93,113,bookmark,Politics,2024-03-22 02:24:00
66,177,like,Travel,2024-03-05 08:17:00
78,184,view,Sports,2024-03-07 03:56:00
84,154,like,Food,2024-03-30 16:51:00
48,65,share,Entertainment,2024-03-20 10:38:00
82,61,bookmark,Education,2024-03-04 14:02:00
37,159,share,Education,2024-03-03 02:52:00
72,101,like,Food,2024-03-28 08:48:00
54,103,view,Politics,2024-03-22 02:40:00
71,93,bookmark,Politics,2024-03-27 11:19:00
10,216,share,Food,2024-03-19 04:43:00
16,80,share,Business and Finance,2024-03-16 20:52:00
19,167,bookmark,Health,2024-03-01 03:43:00
30,103,comment,Politics,2024-03-22 17:58:00
54,215,bookmark,Travel,2024-03-18 10:21:00
61,49,share,Food,2024-03-08 20:15:00
43,8,like,Business and Finance,2024-03-28 02:10:00
83,38,like,Food,2024-03-16 16:35:00
3,67,share,Education,2024-03-15 11:05:00
30,78,like,Business and Finance,2024-03-03 02:19:00
18,21,like,Technology,2024-03-26 05:40:00
36,47,comment,Food,2024-03-02 07:53:00
20,33,share,Entertainment,2024-03-05 02:21:00
17,53,view,Entertainment,2024-03-11 19:12:00
24,184,comment,Food,2024-03-02 22:52:00
13,148,share,Nature,2024-03-10 05:19:00
57,185,like,Entertainment,2024-03-18 13:04:00
67,23,like,Sports,2024-03-06 06:53:00
21,87,view,Education,2024-03-18 14:41:00
4,61,like,Business and Finance,2024-03-09 17:16:00
82,163,view,Business and Finance,2024-03-05 13:41:00
45,62,like,Travel,2024-03-30 16:27:00
39,183,bookmark,Technology,2024-03-03 04:27:00
43,39,bookmark,Nature,2024-03-22 15:05:00
75,214,like,Sports,2024-03-15 21:16:00
38,221,view,Politics,2024-03-19 03:42:00
41,177,view,Weather/Climate,2024-03-01 12:07:00
28,163,comment,Entertainment,2024-03-27 16:56:00
5,190,bookmark,Education,2024-03-01 15:57:00
52,194,comment,Entertainment,2024-03-12 06:12:00
23,183,view,Politics,2024-03-10 01:08:00
38,110,like,Health,2024-03-29 11:32:00
36,146,bookmark,Politics,2024-03-14 18:13:00
31,53,share,Health,2024-03-07 18:43:00
8,35,like,Technology,2024-03-13 15:58:00
89,172,view,Weather/Climate,2024-03-22 09:20:00
89,142,bookmark,Weather/Climate,2024-03-27 17:05:00
16,18,view,Entertainment,2024-03-29 00:23:00
11,32,view,Technology,2024-03-15 12:12:00
20,22,share,Sports,2024-03-04 14:14:00
78,110,view,Nature,2024-03-01 12:33:00
57,130,view,Technology,2024-03-29 13:12:00
19,70,view,Food,2024-03-16 12:23:00
72,176,share,Sports,2024-03-29 10:02:00
61,167,comment,Food,2024-03-27 07:56:00
25,64,view,Entertainment,2024-03-15 08:44:00
33,160,view,Food,2024-03-02 19:37:00
40,93,like,Education,2024-03-24 22:15:00
17,103,bookmark,Entertainment,2024-03-08 06:36:00
53,115,bookmark,Politics,2024-03-23 00:23:00
91,69,bookmark,Sports,2024-03-04 07:20:00
81,166,bookmark,Travel,2024-03-25 18:22:00
47,136,bookmark,Technology,2024-03-19 06:30:00
97,68,like,Entertainment,2024-03-28 11:01:00
95,55,share,Weather/Climate,2024-03-28 06:39:00
85,22,bookmark,Travel,2024-03-22 20:05:00
24,150,like,Education,2024-03-19 08:38:00
16,58,like,Entertainment,2024-03-21 02:15:00
45,219,view,Entertainment,2024-03-01 18:32:00
84,67,bookmark,Business and Finance,2024-03-21 03:19:00
56,221,like,Travel,2024-03-23 15:20:00
99,48,like,Food,2024-03-28 12:48:00
28,33,like,Health,2024-03-08 14:36:00
46,162,like,Technology,2024-03-06 07:25:00
99,187,comment,Politics,2024-03-03 20:08:00
82,161,like,Food,2024-03-30 10:01:00
88,104,share,Weather/Climate,2024-03-12 00:39:00
28,146,share,Weather/Climate,2024-03-28 15:14:00
78,138,bookmark,Education,2024-03-22 08:30:00
49,100,bookmark,Weather/Climate,2024-03-10 00:42:00
88,173,bookmark,Health,2024-03-24 11:20:00
95,87,like,Entertainment,2024-03-07 15:00:00
6,6,bookmark,Nature,2024-03-09 02:48:00
98,215,bookmark,Education,2024-03-24 07:42:00
99,138,share,Nature,2024-03-06 16:50:00
29,119,bookmark,Business and Finance,2024-03-11 14:21:00
66,66,view,Food,2024-03-14 20:38:00
69,190,like,Politics,2024-03-05 06:08:00
86,134,like,Health,2024-03-07 07:36:00
73,197,like,Health,2024-03-30 12:15:00
34,136,view,Sports,2024-03-10 17:36:00
49,183,comment,Sports,2024-03-26 13:49:00
90,20,comment,Business and Finance,2024-03-07 18:37:00
70,52,share,Politics,2024-03-18 19:28:00
66,167,comment,Entertainment,2024-03-13 08:52:00
72,142,view,Education,2024-03-01 01:12:00
2,12,share,Travel,2024-03-24 05:16:00
2,88,like,Technology,2024-03-19 20:20:00
72,103,bookmark,Food,2024-03-24 01:51:00
26,55,like,Politics,2024-03-12 02:45:00
78,182,bookmark,Education,2024-03-10 18:06:00
51,76,bookmark,Weather/Climate,2024-03-03 11:32:00
28,41,like,Education,2024-03-04 18:17:00
97,96,view,Entertainment,2024-03-09 12:26:00
44,4,like,Sports,2024-03-27 10:16:00
20,190,view,Travel,2024-03-27 15:15:00
99,131,comment,Education,2024-03-03 22:12:00
46,200,comment,Travel,2024-03-17 21:19:00
81,3,like,Travel,2024-03-06 17:56:00
44,26,view,Health,2024-03-20 03:55:00
68,47,like,Sports,2024-03-20 06:54:00
9,134,view,Nature,2024-03-20 17:43:00
84,17,view,Sports,2024-03-29 07:09:00
47,115,like,Education,2024-03-30 17:07:00
65,137,view,Politics,2024-03-20 17:00:00
21,210,view,Sports,2024-03-23 03:52:00
97,121,share,Politics,2024-03-18 21:29:00
99,115,share,Sports,2024-03-13 04:46:00
6,93,bookmark,Nature,2024-03-17 14:09:00
86,79,view,Technology,2024-03-17 09:56:00
25,185,bookmark,Technology,2024-03-29 20:32:00
3,7,comment,Entertainment,2024-03-16 18:38:00
72,78,view,Politics,2024-03-13 12:50:00
76,57,comment,Education,2024-03-16 11:11:00
29,221,share,Entertainment,2024-03-30 19:39:00
96,4,comment,Business and Finance,2024-03-27 10:42:00
66,60,comment,Nature,2024-03-19 01:39:00
81,103,like,Politics,2024-03-29 00:13:00
83,112,view,Politics,2024-03-11 19:23:00
15,5,view,Technology,2024-03-04 21:42:00
22,1,bookmark,Entertainment,2024-03-27 00:08:00
70,204,comment,Education,2024-03-07 00:29:00
34,167,share,Weather/Climate,2024-03-14 19:13:00
3,135,share,Health,2024-03-24 05:08:00
28,116,comment,Technology,2024-03-19 09:38:00
20,149,like,Technology,2024-03-19 15:34:00
16,199,comment,Technology,2024-03-12 20:51:00
72,145,comment,Weather/Climate,2024-03-04 10:30:00
30,65,share,Politics,2024-03-04 21:47:00
36,68,comment,Weather/Climate,2024-03-29 05:51:00
98,124,bookmark,Technology,2024-03-24 21:32:00
49,70,share,Food,2024-03-02 22:00:00
50,112,share,Business and Finance,2024-03-21 20:19:00
81,62,like,Health,2024-03-16 17:58:00
57,40,comment,Food,2024-03-22 19:25:00
64,60,share,Politics,2024-03-16 04:08:00
89,209,comment,Travel,2024-03-22 02:37:00
59,218,view,Weather/Climate,2024-03-15 12:50:00
6,28,like,Entertainment,2024-03-06 22:22:00
52,204,share,Food,2024-03-22 03:07:00
62,193,bookmark,Politics,2024-03-11 17:37:00
84,34,like,Travel,2024-03-07 07:53:00
18,26,comment,Weather/Climate,2024-03-01 03:51:00
46,181,like,Business and Finance,2024-03-16 12:16:00
97,143,view,Technology,2024-03-16 00:32:00
63,177,like,Weather/Climate,2024-03-01 11:24:00
23,163,share,Nature,2024-03-28 17:51:00
98,117,view,Weather/Climate,2024-03-18 19:44:00
10,41,comment,Entertainment,2024-03-28 21:12:00
6,179,view,Politics,2024-03-11 09:09:00
77,191,bookmark,Politics,2024-03-14 04:55:00
62,115,like,Travel,2024-03-28 19:03:00
43,44,comment,Health,2024-03-23 13:29:00
17,120,share,Nature,2024-03-01 00:38:00
60,39,bookmark,Sports,2024-03-30 18:47:00
18,148,like,Food,2024-03-10 14:39:00
69,43,share,Education,2024-03-06 04:41:00
61,150,bookmark,Technology,2024-03-28 20:23:00
26,149,like,Travel,2024-03-17 20:22:00
15,91,share,Business and Finance,2024-03-07 10:06:00
62,164,comment,Food,2024-03-30 05:16:00
54,156,like,Sports,2024-03-14 07:00:00
82,132,share,Food,2024-03-27 10:44:00
30,218,bookmark,Travel,2024-03-08 13:35:00
71,125,comment,Weather/Climate,2024-03-02 08:27:00
29,136,bookmark,Food,2024-03-12 05:38:00
75,5,comment,Entertainment,2024-03-16 11:43:00
6,5,share,Education,2024-03-28 12:12:00
85,54,like,Politics,2024-03-11 20:22:00
56,138,share,Weather/Climate,2024-03-08 00:48:00
51,197,bookmark,Business and Finance,2024-03-05 07:03:00
87,162,view,Technology,2024-03-23 02:10:00
54,178,share,Weather/Climate,2024-03-22 20:23:00
11,203,comment,Food,2024-03-06 03:51:00
44,152,bookmark,Health,2024-03-21 17:38:00
60,186,share,Health,2024-03-16 19:16:00
31,78,bookmark,Business and Finance,2024-03-25 00:16:00
60,150,comment,Politics,2024-03-23 11:30:00
15,93,comment,Food,2024-03-19 18:30:00
49,24,comment,Business and Finance,2024-03-26 01:38:00
57,113,like,Education,2024-03-07 19:42:00
66,134,share,Education,2024-03-22 14:18:00
8,190,like,Politics,2024-03-14 14:52:00
70,3,comment,Weather/Climate,2024-03-18 21:49:00
16,1,view,Food,2024-03-18 17:21:00
53,10,share,Health,2024-03-06 17:03:00
33,72,share,Business and Finance,2024-03-04 14:51:00
88,158,bookmark,Health,2024-03-13 04:04:00
79,150,like,Politics,2024-03-03 11:43:00
35,209,view,Education,2024-03-30 06:34:00
30,79,like,Health,2024-03-30 02:21:00
52,212,like,Nature,2024-03-10 02:41:00
90,38,comment,Technology,2024-03-05 01:57:00
54,91,share,Sports,2024-03-02 18:24:00
5,77,like,Entertainment,2024-03-27 04:00:00
65,80,view,Business and Finance,2024-03-04 02:00:00
27,212,share,Politics,2024-03-07 04:25:00
85,147,share,Weather/Climate,2024-03-24 13:17:00
6,67,like,Politics,2024-03-04 10:39:00
89,17,like,Health,2024-03-08 22:20:00
18,76,view,Sports,2024-03-23 18:28:00
69,10,view,Nature,2024-03-14 05:48:00
57,122,share,Travel,2024-03-06 03:51:00
33,74,bookmark,Food,2024-03-26 10:53:00
82,31,share,Education,2024-03-16 20:07:00
73,23,bookmark,Travel,2024-03-18 14:41:00
74,107,view,Health,2024-03-25 18:08:00
32,21,comment,Technology,2024-03-23 21:16:00
95,106,like,Technology,2024-03-27 08:12:00
74,212,like,Health,2024-03-04 05:09:00
49,69,like,Entertainment,2024-03-28 01:13:00
33,111,bookmark,Entertainment,2024-03-30 22:54:00
15,80,bookmark,Education,2024-03-13 00:40:00
62,162,share,Entertainment,2024-03-22 07:42:00
88,193,view,Business and Finance,2024-03-17 10:48:00
33,112,comment,Business and Finance,2024-03-15 02:39:00
57,144,bookmark,Technology,2024-03-19 13:53:00
29,78,share,Weather/Climate,2024-03-30 19:24:00
44,138,share,Weather/Climate,2024-03-04 18:56:00
98,50,view,Nature,2024-03-24 06:18:00
51,139,share,Food,2024-03-06 17:56:00
47,114,comment,Business and Finance,2024-03-13 14:50:00
73,104,view,Business and Finance,2024-03-28 08:07:00
38,35,like,Weather/Climate,2024-03-04 08:06:00
3,168,comment,Sports,2024-03-07 09:43:00
18,177,like,Sports,2024-03-07 06:19:00
16,45,comment,Sports,2024-03-13 11:55:00
68,107,like,Weather/Climate,2024-03-16 06:49:00
86,2,share,Entertainment,2024-03-07 16:38:00
94,201,bookmark,Health,2024-03-20 11:00:00
23,1,bookmark,Sports,2024-03-30 03:26:00
83,140,comment,Weather/Climate,2024-03-14 15:30:00
8,155,like,Weather/Climate,2024-03-16 17:12:00
56,108,comment,Entertainment,2024-03-30 10:49:00
50,171,share,Sports,2024-03-15 03:58:00
27,20,bookmark,Business and Finance,2024-03-18 10:57:00
5,86,like,Entertainment,2024-03-25 16:03:00
90,112,like,Nature,2024-03-14 07:51:00
27,2,share,Sports,2024-03-19 15:39:00
61,189,bookmark,Health,2024-03-17 06:33:00
84,83,like,Business and Finance,2024-03-22 11:01:00
79,221,bookmark,Technology,2024-03-09 07:35:00
19,63,view,Entertainment,2024-03-28 05:22:00
97,140,comment,Weather/Climate,2024-03-28 19:05:00
92,178,share,Weather/Climate,2024-03-19 14:36:00
37,192,like,Politics,2024-03-22 20:05:00
21,117,view,Education,2024-03-20 14:46:00
4,104,like,Weather/Climate,2024-03-12 14:07:00
19,138,view,Politics,2024-03-06 18:20:00
78,25,view,Nature,2024-03-09 17:57:00
52,69,bookmark,Sports,2024-03-04 21:31:00
50,27,share,Health,2024-03-01 18:32:00
32,53,like,Education,2024-03-02 04:52:00
98,108,comment,Nature,2024-03-28 17:39:00
19,55,share,Education,2024-03-20 10:07:00
13,214,comment,Business and Finance,2024-03-05 02:01:00
92,207,like,Entertainment,2024-03-07 00:54:00
99,158,like,Nature,2024-03-13 21:46:00
72,130,comment,Food,2024-03-02 07:42:00
95,207,like,Education,2024-03-23 12:13:00
46,1,view,Business and Finance,2024-03-08 01:34:00
81,16,view,Food,2024-03-20 07:22:00
66,162,like,Nature,2024-03-03 07:28:00
89,161,bookmark,Entertainment,2024-03-10 07:23:00
17,198,like,Politics,2024-03-08 02:38:00
46,159,like,Education,2024-03-10 07:36:00
92,106,comment,Education,2024-03-24 04:00:00
38,176,view,Weather/Climate,2024-03-12 08:38:00
51,59,bookmark,Nature,2024-03-29 06:14:00
25,202,view,Food,2024-03-10 13:37:00
49,118,bookmark,Politics,2024-03-20 10:00:00
77,136,share,Food,2024-03-18 22:13:00
5,159,share,Technology,2024-03-30 18:05:00
52,86,bookmark,Weather/Climate,2024-03-28 19:00:00
47,31,like,Sports,2024-03-10 01:47:00
41,170,view,Education,2024-03-22 03:23:00
15,9,comment,Politics,2024-03-13 14:25:00
11,66,share,Entertainment,2024-03-29 22:13:00
28,110,comment,Sports,2024-03-05 13:26:00
79,214,like,Education,2024-03-09 11:50:00
14,9,bookmark,Health,2024-03-30 12:41:00
5,50,comment,Entertainment,2024-03-27 14:58:00
87,117,like,Politics,2024-03-29 22:17:00
16,65,like,Food,2024-03-19 06:29:00
30,92,comment,Food,2024-03-29 04:44:00
79,51,view,Nature,2024-03-15 18:27:00
43,177,share,Travel,2024-03-03 07:33:00
26,218,share,Sports,2024-03-03 07:25:00
76,158,like,Education,2024-03-01 18:28:00
96,72,share,Food,2024-03-16 14:39:00
92,27,like,Sports,2024-03-30 07:41:00
23,143,view,Education,2024-03-11 04:18:00
44,122,bookmark,Technology,2024-03-02 05:29:00
85,20,bookmark,Business and Finance,2024-03-16 14:07:00
56,127,bookmark,Technology,2024-03-18 06:40:00
3,137,view,Food,2024-03-01 10:55:00
26,40,bookmark,Politics,2024-03-27 11:56:00
1,158,bookmark,Sports,2024-03-09 19:55:00
96,24,comment,Weather/Climate,2024-03-18 05:36:00
57,78,view,Health,2024-03-28 06:36:00
71,41,bookmark,Technology,2024-03-04 00:05:00
83,130,comment,Health,2024-03-22 20:58:00
87,90,bookmark,Politics,2024-03-13 19:42:00
63,217,like,Politics,2024-03-07 00:24:00
47,31,bookmark,Weather/Climate,2024-03-13 20:10:00
90,170,comment,Health,2024-03-03 22:50:00
78,81,like,Food,2024-03-26 14:32:00
13,125,view,Food,2024-03-28 12:03:00
63,63,view,Politics,2024-03-27 16:23:00
38,76,view,Sports,2024-03-27 00:10:00
84,104,bookmark,Health,2024-03-30 01:39:00
32,72,comment,Travel,2024-03-28 21:30:00
29,103,view,Sports,2024-03-16 17:41:00
60,214,comment,Education,2024-03-09 07:23:00
84,217,view,Nature,2024-03-04 22:55:00
41,38,share,Health,2024-03-20 18:24:00
90,44,like,Business and Finance,2024-03-27 14:14:00
30,188,bookmark,Politics,2024-03-28 20:46:00
29,165,like,Food,2024-03-07 03:15:00
53,161,like,Health,2024-03-24 04:24:00
43,74,share,Politics,2024-03-18 17:17:00
11,145,comment,Politics,2024-03-27 06:51:00
85,164,like,Technology,2024-03-17 15:10:00
18,132,share,Sports,2024-03-06 02:14:00
1,40,comment,Technology,2024-03-06 20:00:00
40,166,share,Technology,2024-03-30 20:05:00
39,4,comment,Health,2024-03-04 20:10:00
99,169,share,Politics,2024-03-15 05:22:00
66,59,like,Education,2024-03-04 12:44:00
49,130,like,Weather/Climate,2024-03-01 00:38:00
87,4,share,Education,2024-03-29 04:24:00
46,12,like,Weather/Climate,2024-03-21 08:04:00
50,132,share,Politics,2024-03-11 16:20:00
23,111,share,Sports,2024-03-17 11:20:00
93,188,bookmark,Education,2024-03-10 21:18:00
66,141,view,Weather/Climate,2024-03-15 09:51:00
86,97,like,Travel,2024-03-10 03:55:00
67,168,share,Weather/Climate,2024-03-20 10:53:00
33,51,view,Health,2024-03-01 22:38:00
51,1,share,Politics,2024-03-12 08:11:00
71,55,like,Food,2024-03-30 20:00:00
36,55,share,Travel,2024-03-02 17:12:00
24,112,comment,Travel,2024-03-13 19:35:00
83,88,comment,Business and Finance,2024-03-10 10:57:00
90,200,bookmark,Travel,2024-03-29 09:44:00
80,188,like,Technology,2024-03-20 18:58:00
28,66,like,Weather/Climate,2024-03-22 12:19:00
